season,race_id,driver,team,lap_number,lap_time,sector_1_time,sector_2_time,sector_3_time,stint,compound,tyre_life,track_temp,air_temp,wind_speed,wind_dir,speed_mean,throttle_mean,brake_mean,rpm_mean,drs_activations
2019,2019_BHR,GAS,Red Bull Racing,36.0,98.676,31.172,43.384,24.12,2.0,SOFT,27.0,28.3,26.5,3.1,43,195.85096153846155,63.49278846153846,0.18990384615384615,10210.79326923077,0
2019,2019_BHR,GAS,Red Bull Racing,37.0,98.533,31.018,43.548,23.967,2.0,SOFT,28.0,28.3,26.5,2.8,17,196.46135265700482,64.47826086956522,0.18115942028985507,10231.983091787439,0
2019,2019_BHR,GAS,Red Bull Racing,38.0,99.175,31.116,43.837,24.222,2.0,SOFT,29.0,28.1,26.5,2.3,28,194.76610978520287,62.74224343675418,0.18377088305489261,10215.883054892602,0
2019,2019_BHR,GAS,Red Bull Racing,39.0,101.894,31.25,43.722,26.922,2.0,SOFT,30.0,28.1,26.4,2.8,52,189.3674418604651,62.509302325581395,0.20930232558139536,10069.711627906976,0
2019,2019_BHR,GAS,Red Bull Racing,40.0,117.32,51.601,42.181,23.538,3.0,MEDIUM,1.0,28.0,26.4,2.4,45,165.19675456389453,65.04868154158216,0.20689655172413793,9766.896551724138,0
2019,2019_BHR,GAS,Red Bull Racing,41.0,95.444,30.304,41.828,23.312,3.0,MEDIUM,2.0,28.0,26.4,3.3,23,202.76178660049627,66.3970223325062,0.18610421836228289,10376.995037220844,0
2019,2019_BHR,GAS,Red Bull Racing,42.0,95.291,30.045,41.806,23.44,3.0,MEDIUM,3.0,28.0,26.3,2.7,53,202.7394540942928,67.04218362282879,0.18362282878411912,10386.25558312655,0
2019,2019_BHR,GAS,Red Bull Racing,43.0,95.78,30.155,41.886,23.739,3.0,MEDIUM,4.0,28.0,26.3,2.8,47,201.60794044665013,66.05955334987593,0.19602977667493796,10383.727047146402,58
2019,2019_BHR,GAS,Red Bull Racing,44.0,95.949,30.174,42.284,23.491,3.0,MEDIUM,5.0,27.8,26.3,2.6,62,202.05185185185186,66.00246913580247,0.19506172839506172,10354.85925925926,28
2019,2019_BHR,GAS,Red Bull Racing,45.0,95.524,30.24,41.771,23.513,3.0,MEDIUM,6.0,27.8,26.3,2.5,59,202.24378109452735,66.79601990049751,0.18407960199004975,10331.328358208955,0
2019,2019_BHR,GAS,Red Bull Racing,46.0,95.39,30.273,41.752,23.365,3.0,MEDIUM,7.0,27.7,26.2,2.8,63,202.74064837905237,67.02992518703242,0.17955112219451372,10370.56608478803,0
